epoch_s,bus_V,current_A,power_W
1781973966.0543,19.4213,0.59757,11.6057
1781973966.1094,19.4213,0.59757,11.6057
1781973966.1628,19.4213,0.59730,11.6003
1781973966.2179,19.4213,0.59730,11.6003
1781973966.2695,19.4213,0.59765,11.6071
1781973966.3245,19.4213,0.59765,11.6071
1781973966.3758,19.4213,0.59765,11.6071
1781973966.4261,19.4225,0.59760,11.6069
1781973966.4811,19.4225,0.59760,11.6069
1781973966.5313,19.4225,0.59760,11.6069
1781973966.5826,19.4225,0.59643,11.5841
1781973966.6374,19.4225,0.59643,11.5841
1781973966.6924,19.4200,0.60058,11.6632
1781973966.7463,19.4200,0.60058,11.6632
1781973966.7972,19.4200,0.60058,11.6632
1781973966.8485,19.4200,0.60315,11.7132
1781973966.9025,19.4200,0.60315,11.7132
1781973966.9564,19.4200,0.60315,11.7132
1781973967.0098,19.4213,0.59855,11.6246
1781973967.0614,19.4213,0.59855,11.6246
1781973967.1157,19.4213,0.59765,11.6071
1781973967.1707,19.4213,0.59765,11.6071
1781973967.2258,19.4213,0.59765,11.6071
1781973967.2783,19.4238,0.59515,11.5600
1781973967.3333,19.4238,0.59515,11.5600
1781973967.3884,19.4238,0.59515,11.5600
1781973967.4416,19.4200,0.60470,11.7433
1781973967.4966,19.4200,0.60470,11.7433
1781973967.5469,19.4150,0.61245,11.8907
1781973967.5982,19.4150,0.61245,11.8907
1781973967.6512,19.4150,0.61245,11.8907
1781973967.7052,19.4200,0.60223,11.6952
1781973967.7582,19.4200,0.60223,11.6952
1781973967.8118,19.4200,0.60223,11.6952
1781973967.8652,19.4213,0.60078,11.6678
1781973967.9191,19.4213,0.60078,11.6678
1781973967.9719,19.4213,0.60030,11.6586
1781973968.0269,19.4213,0.60030,11.6586
1781973968.0782,19.4213,0.60030,11.6586
1781973968.1294,19.4200,0.60058,11.6632
1781973968.1827,19.4200,0.60058,11.6632
1781973968.2378,19.4200,0.60058,11.6632
1781973968.2928,19.4213,0.59980,11.6489
1781973968.3478,19.4213,0.59980,11.6489
1781973968.4028,19.4213,0.60095,11.6712
1781973968.4578,19.4213,0.60095,11.6712
1781973968.5106,19.4213,0.60095,11.6712
1781973968.5656,19.4200,0.60342,11.7185
