epoch_s,bus_V,current_A,power_W
1781971797.4259,19.4887,0.37630,7.3336
1781971797.4770,19.4887,0.37557,7.3195
1781971797.5312,19.4887,0.37557,7.3195
1781971797.5860,19.4887,0.37557,7.3195
1781971797.6391,19.4838,0.39025,7.6035
1781971797.6936,19.4838,0.39025,7.6035
1781971797.7487,19.4838,0.39025,7.6035
1781971797.8024,19.4850,0.38812,7.5626
1781971797.8561,19.4850,0.38812,7.5626
1781971797.9085,19.4887,0.37805,7.3677
1781971797.9600,19.4887,0.37805,7.3677
1781971798.0133,19.4887,0.37805,7.3677
1781971798.0683,19.4887,0.37693,7.3458
1781971798.1233,19.4887,0.37693,7.3458
1781971798.1784,19.4887,0.37693,7.3458
1781971798.2319,19.4887,0.37550,7.3180
1781971798.2853,19.4887,0.37550,7.3180
1781971798.3395,19.4887,0.37590,7.3258
1781971798.3918,19.4887,0.37590,7.3258
1781971798.4464,19.4887,0.37590,7.3258
1781971798.4997,19.4875,0.37990,7.4033
1781971798.5549,19.4875,0.37990,7.4033
1781971798.6084,19.4875,0.37895,7.3848
1781971798.6623,19.4875,0.37895,7.3848
1781971798.7164,19.4875,0.37895,7.3848
1781971798.7703,19.4875,0.37690,7.3448
1781971798.8252,19.4875,0.37690,7.3448
1781971798.8759,19.4875,0.37690,7.3448
1781971798.9310,19.4887,0.37760,7.3590
1781971798.9860,19.4887,0.37760,7.3590
1781971799.0377,19.4887,0.37625,7.3326
1781971799.0918,19.4887,0.37625,7.3326
1781971799.1463,19.4887,0.37625,7.3326
1781971799.2013,19.4887,0.37623,7.3322
1781971799.2563,19.4887,0.37623,7.3322
1781971799.3082,19.4887,0.37623,7.3322
1781971799.3628,19.4887,0.37517,7.3117
1781971799.4179,19.4887,0.37517,7.3117
1781971799.4693,19.4875,0.37885,7.3828
1781971799.5197,19.4875,0.37885,7.3828
1781971799.5747,19.4875,0.37885,7.3828
1781971799.6297,19.4863,0.38570,7.5158
1781971799.6847,19.4863,0.38570,7.5158
1781971799.7398,19.4863,0.38570,7.5158
1781971799.7939,19.4800,0.40210,7.8329
1781971799.8489,19.4800,0.40210,7.8329
1781971799.9007,19.4788,0.40443,7.8777
1781971799.9557,19.4788,0.40443,7.8777
1781971800.0078,19.4788,0.40443,7.8777
1781971800.0628,19.4788,0.40550,7.8986
1781971800.1163,19.4788,0.40550,7.8986
1781971800.1713,19.4788,0.40550,7.8986
1781971800.2264,19.4800,0.40198,7.8305
1781971800.2807,19.4800,0.40198,7.8305
1781971800.3357,19.4800,0.40270,7.8446
1781971800.3904,19.4800,0.40270,7.8446
1781971800.4455,19.4800,0.40270,7.8446
1781971800.5005,19.4800,0.40205,7.8319
1781971800.5525,19.4800,0.40205,7.8319
1781971800.6075,19.4800,0.40268,7.8441
1781971800.6611,19.4800,0.40268,7.8441
1781971800.7123,19.4800,0.40268,7.8441
1781971800.7645,19.4800,0.40275,7.8456
1781971800.8195,19.4800,0.40275,7.8456
