epoch_s,bus_V,current_A,power_W
1782019623.0697,19.4225,0.62440,12.1274
1782019623.1200,19.4225,0.62440,12.1274
1782019623.1750,19.4225,0.62440,12.1274
1782019623.2286,19.4288,0.60918,11.8355
1782019623.2836,19.4288,0.60918,11.8355
1782019623.3347,19.4288,0.60918,11.8355
1782019623.3853,19.4300,0.60340,11.7241
1782019623.4371,19.4300,0.60340,11.7241
1782019623.4882,19.4300,0.60340,11.7241
1782019623.5391,19.4313,0.60073,11.6728
1782019623.5932,19.4313,0.60073,11.6728
1782019623.6452,19.4313,0.59910,11.6413
1782019623.7000,19.4313,0.59910,11.6413
1782019623.7532,19.4313,0.59910,11.6413
1782019623.8083,19.4313,0.60128,11.6835
1782019623.8597,19.4313,0.60128,11.6835
1782019623.9147,19.4313,0.60128,11.6835
1782019623.9697,19.4238,0.61880,12.0194
1782019624.0242,19.4238,0.61880,12.0194
1782019624.0792,19.4288,0.60693,11.7918
1782019624.1343,19.4288,0.60693,11.7918
1782019624.1893,19.4288,0.60693,11.7918
1782019624.2441,19.4300,0.60125,11.6823
1782019624.2950,19.4300,0.60125,11.6823
1782019624.3500,19.4313,0.60125,11.6830
1782019624.4050,19.4313,0.60118,11.6816
1782019624.4578,19.4313,0.60118,11.6816
1782019624.5088,19.4313,0.60142,11.6864
1782019624.5638,19.4313,0.60142,11.6864
1782019624.6188,19.4313,0.60142,11.6864
1782019624.6738,19.4313,0.60160,11.6898
1782019624.7270,19.4313,0.60160,11.6898
1782019624.7793,19.4313,0.60028,11.6641
1782019624.8343,19.4313,0.60028,11.6641
1782019624.8887,19.4313,0.60028,11.6641
1782019624.9437,19.4313,0.60090,11.6762
1782019624.9960,19.4313,0.60090,11.6762
1782019625.0497,19.4313,0.60090,11.6762
1782019625.1004,19.4313,0.60328,11.7224
1782019625.1509,19.4313,0.60328,11.7224
1782019625.2059,19.4262,0.60328,11.7194
1782019625.2590,19.4262,0.61390,11.9258
1782019625.3141,19.4262,0.61390,11.9258
1782019625.3641,19.4313,0.60037,11.6660
1782019625.4179,19.4313,0.60037,11.6660
1782019625.4706,19.4313,0.60037,11.6660
1782019625.5245,19.4300,0.60288,11.7139
1782019625.5756,19.4300,0.60288,11.7139
1782019625.6274,19.4300,0.60288,11.7139
1782019625.6788,19.4300,0.60370,11.7299
1782019625.7301,19.4300,0.60370,11.7299
1782019625.7821,19.4313,0.59865,11.6325
1782019625.8367,19.4313,0.59865,11.6325
1782019625.8909,19.4313,0.59865,11.6325
1782019625.9419,19.4300,0.60278,11.7119
1782019625.9952,19.4300,0.60278,11.7119
1782019626.0503,19.4300,0.60278,11.7119
1782019626.1029,19.4313,0.60003,11.6592
1782019626.1539,19.4313,0.60003,11.6592
1782019626.2050,19.4325,0.60003,11.6600
1782019626.2560,19.4325,0.59778,11.6163
1782019626.3111,19.4325,0.59778,11.6163
1782019626.3661,19.4313,0.59878,11.6349
1782019626.4211,19.4313,0.59878,11.6349
1782019626.4729,19.4313,0.59878,11.6349
1782019626.5239,19.4313,0.59880,11.6354
1782019626.5790,19.4313,0.59880,11.6354
1782019626.6293,19.4313,0.59880,11.6354
1782019626.6799,19.4313,0.59985,11.6558
